LAUS,state_fips,county_fips,county,year,,Labor,Employed,Unemployed,unemploy_rate
CN2106900000000,21,69,"Fleming County, KY",2010,,"6,713","5,940",773,11.5
CN2107100000000,21,71,"Floyd County, KY",2010,,"13,940","12,064","1,876",13.5
CN2107300000000,21,73,"Franklin County, KY",2010,,"24,625","22,481","2,144",8.7
CN2107500000000,21,75,"Fulton County, KY",2010,,"2,729","2,415",314,11.5
CN2107700000000,21,77,"Gallatin County, KY",2010,,"4,076","3,573",503,12.3
CN2107900000000,21,79,"Garrard County, KY",2010,,"7,935","7,051",884,11.1
CN2108100000000,21,81,"Grant County, KY",2010,,"11,684","10,308","1,376",11.8
CN2108300000000,21,83,"Graves County, KY",2010,,"16,827","15,231","1,596",9.5
CN2108500000000,21,85,"Grayson County, KY",2010,,"11,549","9,904","1,645",14.2
CN2108700000000,21,87,"Green County, KY",2010,,"5,596","4,938",658,11.8
CN2108900000000,21,89,"Greenup County, KY",2010,,"15,351","13,579","1,772",11.5
CN2109100000000,21,91,"Hancock County, KY",2010,,"4,060","3,643",417,10.3
CN2109300000000,21,93,"Hardin County, KY",2010,,"46,901","42,359","4,542",9.7
CN2109500000000,21,95,"Harlan County, KY",2010,,"10,193","8,979","1,214",11.9
CN2109700000000,21,97,"Harrison County, KY",2010,,"9,016","8,013","1,003",11.1
CN2109900000000,21,99,"Hart County, KY",2010,,"8,110","7,264",846,10.4
CN2110100000000,21,101,"Henderson County, KY",2010,,"22,850","20,503","2,347",10.3
CN2110300000000,21,103,"Henry County, KY",2010,,"7,834","7,060",774,9.9
CN2110500000000,21,105,"Hickman County, KY",2010,,"2,300","2,112",188,8.2
CN2110700000000,21,107,"Hopkins County, KY",2010,,"21,211","19,157","2,054",9.7
CN2110900000000,21,109,"Jackson County, KY",2010,,"5,142","4,419",723,14.1
CN2111100000000,21,111,"Jefferson County, KY",2010,,"378,722","340,806","37,916",10
CN2111300000000,21,113,"Jessamine County, KY",2010,,"24,710","22,615","2,095",8.5
CN2111500000000,21,115,"Johnson County, KY",2010,,"8,925","7,804","1,121",12.6
CN2111700000000,21,117,"Kenton County, KY",2010,,"83,798","75,611","8,187",9.8
CN2111900000000,21,119,"Knott County, KY",2010,,"5,924","5,126",798,13.5
CN2112100000000,21,121,"Knox County, KY",2010,,"10,648","9,209","1,439",13.5
CN2112300000000,21,123,"Larue County, KY",2010,,"6,062","5,378",684,11.3
CN2112500000000,21,125,"Laurel County, KY",2010,,"24,952","22,105","2,847",11.4
CN2112700000000,21,127,"Lawrence County, KY",2010,,"5,767","4,983",784,13.6
CN2112900000000,21,129,"Lee County, KY",2010,,"2,590","2,263",327,12.6
CN2113100000000,21,131,"Leslie County, KY",2010,,"3,607","3,141",466,12.9
CN2113300000000,21,133,"Letcher County, KY",2010,,"8,659","7,669",990,11.4
CN2113500000000,21,135,"Lewis County, KY",2010,,"5,589","4,818",771,13.8
CN2113700000000,21,137,"Lincoln County, KY",2010,,"10,625","9,261","1,364",12.8
CN2113900000000,21,139,"Livingston County, KY",2010,,"4,035","3,549",486,12
CN2114100000000,21,141,"Logan County, KY",2010,,"12,612","11,362","1,250",9.9
CN2114300000000,21,143,"Lyon County, KY",2010,,"2,982","2,636",346,11.6
CN2114500000000,21,145,"McCracken County, KY",2010,,"30,650","27,876","2,774",9.1
CN2114700000000,21,147,"McCreary County, KY",2010,,"5,723","4,896",827,14.5
CN2114900000000,21,149,"McLean County, KY",2010,,"4,524","4,062",462,10.2
CN2115100000000,21,151,"Madison County, KY",2010,,"43,050","39,386","3,664",8.5
CN2115300000000,21,153,"Magoffin County, KY",2010,,"4,290","3,411",879,20.5
CN2115500000000,21,155,"Marion County, KY",2010,,"9,110","7,961","1,149",12.6
CN2115700000000,21,157,"Marshall County, KY",2010,,"15,404","13,783","1,621",10.5
CN2115900000000,21,159,"Martin County, KY",2010,,"3,998","3,586",412,10.3
CN2116100000000,21,161,"Mason County, KY",2010,,"7,892","7,004",888,11.3
CN2116300000000,21,163,"Meade County, KY",2010,,"12,338","10,882","1,456",11.8
CN2116500000000,21,165,"Menifee County, KY",2010,,"2,560","2,163",397,15.5
CN2116700000000,21,167,"Mercer County, KY",2010,,"10,532","9,353","1,179",11.2
CN2116900000000,21,169,"Metcalfe County, KY",2010,,"4,674","4,051",623,13.3
CN2117100000000,21,171,"Monroe County, KY",2010,,"4,850","4,331",519,10.7
CN2117300000000,21,173,"Montgomery County, KY",2010,,"12,077","10,603","1,474",12.2
CN2117500000000,21,175,"Morgan County, KY",2010,,"5,114","4,447",667,13
CN2117700000000,21,177,"Muhlenberg County, KY",2010,,"13,040","11,615","1,425",10.9
CN2117900000000,21,179,"Nelson County, KY",2010,,"21,971","19,514","2,457",11.2
CN2118100000000,21,181,"Nicholas County, KY",2010,,"3,631","3,264",367,10.1
CN2118300000000,21,183,"Ohio County, KY",2010,,"10,316","9,159","1,157",11.2
CN2118500000000,21,185,"Oldham County, KY",2010,,"29,248","27,042","2,206",7.5
CN2118700000000,21,187,"Owen County, KY",2010,,"5,915","5,418",497,8.4
CN2118900000000,21,189,"Owsley County, KY",2010,,"1,362","1,181",181,13.3
CN2119100000000,21,191,"Pendleton County, KY",2010,,"7,387","6,480",907,12.3
CN2119300000000,21,193,"Perry County, KY",2010,,"11,065","9,766","1,299",11.7
CN2119500000000,21,195,"Pike County, KY",2010,,"24,504","21,948","2,556",10.4
CN2119700000000,21,197,"Powell County, KY",2010,,"5,290","4,468",822,15.5
CN2119900000000,21,199,"Pulaski County, KY",2010,,"27,776","24,831","2,945",10.6
CN2120100000000,21,201,"Robertson County, KY",2010,,869,768,101,11.6
CN2120300000000,21,203,"Rockcastle County, KY",2010,,"7,028","6,240",788,11.2
CN2120500000000,21,205,"Rowan County, KY",2010,,"10,912","9,807","1,105",10.1
CN2120700000000,21,207,"Russell County, KY",2010,,"7,297","6,361",936,12.8
CN2120900000000,21,209,"Scott County, KY",2010,,"25,429","23,216","2,213",8.7
CN2121100000000,21,211,"Shelby County, KY",2010,,"21,851","19,900","1,951",8.9
CN2121300000000,21,213,"Simpson County, KY",2010,,"8,642","7,521","1,121",13
CN2121500000000,21,215,"Spencer County, KY",2010,,"9,205","8,291",914,9.9
CN2121700000000,21,217,"Taylor County, KY",2010,,"11,802","10,355","1,447",12.3
CN2121900000000,21,219,"Todd County, KY",2010,,"5,676","5,106",570,10
CN2122100000000,21,221,"Trigg County, KY",2010,,"6,440","5,531",909,14.1
CN2122300000000,21,223,"Trimble County, KY",2010,,"4,088","3,561",527,12.9
CN2122500000000,21,225,"Union County, KY",2010,,"7,687","6,941",746,9.7
CN2122700000000,21,227,"Warren County, KY",2010,,"58,221","52,861","5,360",9.2
CN2122900000000,21,229,"Washington County, KY",2010,,"6,089","5,471",618,10.1
CN2123100000000,21,231,"Wayne County, KY",2010,,"8,213","7,059","1,154",14.1
CN2123300000000,21,233,"Webster County, KY",2010,,"6,121","5,542",579,9.5
CN2123500000000,21,235,"Whitley County, KY",2010,,"14,127","12,346","1,781",12.6
CN2123700000000,21,237,"Wolfe County, KY",2010,,"2,152","1,800",352,16.4
CN2123900000000,21,239,"Woodford County, KY",2010,,"14,441","13,394","1,047",7.3
CN2200100000000,22,1,"Acadia Parish, LA",2010,,"26,130","24,233","1,897",7.3
CN2200300000000,22,3,"Allen Parish, LA",2010,,"9,395","8,471",924,9.8
CN2200500000000,22,5,"Ascension Parish, LA",2010,,"53,392","49,414","3,978",7.5
CN2200700000000,22,7,"Assumption Parish, LA",2010,,"10,067","8,902","1,165",11.6
CN2200900000000,22,9,"Avoyelles Parish, LA",2010,,"16,867","15,453","1,414",8.4
CN2201100000000,22,11,"Beauregard Parish, LA",2010,,"14,585","13,429","1,156",7.9
CN2201300000000,22,13,"Bienville Parish, LA",2010,,"5,918","5,324",594,10
CN2201500000000,22,15,"Bossier Parish, LA",2010,,"56,576","53,152","3,424",6.1
CN2201700000000,22,17,"Caddo Parish, LA",2010,,"116,799","107,285","9,514",8.1
CN2201900000000,22,19,"Calcasieu Parish, LA",2010,,"87,896","80,851","7,045",8
CN2202100000000,22,21,"Caldwell Parish, LA",2010,,"4,179","3,726",453,10.8
CN2202300000000,22,23,"Cameron Parish, LA",2010,,"3,299","3,092",207,6.3
CN2202500000000,22,25,"Catahoula Parish, LA",2010,,"4,229","3,792",437,10.3
CN2202700000000,22,27,"Claiborne Parish, LA",2010,,"6,892","6,289",603,8.7
CN2202900000000,22,29,"Concordia Parish, LA",2010,,"7,875","7,093",782,9.9
CN2203100000000,22,31,"De Soto Parish, LA",2010,,"11,394","10,392","1,002",8.8
CN2203300000000,22,33,"East Baton Rouge Parish, LA",2010,,"221,984","205,112","16,872",7.6
CN2203500000000,22,35,"East Carroll Parish, LA",2010,,"2,477","2,038",439,17.7
CN2203700000000,22,37,"East Feliciana Parish, LA",2010,,"8,103","7,427",676,8.3
CN2203900000000,22,39,"Evangeline Parish, LA",2010,,"13,141","12,015","1,126",8.6
CN2204100000000,22,41,"Franklin Parish, LA",2010,,"8,333","7,409",924,11.1
CN2204300000000,22,43,"Grant Parish, LA",2010,,"8,590","7,864",726,8.5
CN2204500000000,22,45,"Iberia Parish, LA",2010,,"32,240","29,464","2,776",8.6
CN2204700000000,22,47,"Iberville Parish, LA",2010,,"14,031","12,622","1,409",10
CN2204900000000,22,49,"Jackson Parish, LA",2010,,"7,085","6,568",517,7.3
CN2205100000000,22,51,"Jefferson Parish, LA",2010,,"216,258","200,303","15,955",7.4
CN2205300000000,22,53,"Jefferson Davis Parish, LA",2010,,"13,113","12,124",989,7.5
CN2205500000000,22,55,"Lafayette Parish, LA",2010,,"113,571","106,487","7,084",6.2
CN2205700000000,22,57,"Lafourche Parish, LA",2010,,"45,070","42,305","2,765",6.1
CN2205900000000,22,59,"LaSalle Parish, LA",2010,,"6,444","6,024",420,6.5
CN2206100000000,22,61,"Lincoln Parish, LA",2010,,"20,309","18,533","1,776",8.7
CN2206300000000,22,63,"Livingston Parish, LA",2010,,"61,281","56,675","4,606",7.5
CN2206500000000,22,65,"Madison Parish, LA",2010,,"4,170","3,668",502,12
CN2206700000000,22,67,"Morehouse Parish, LA",2010,,"11,097","9,385","1,712",15.4
CN2206900000000,22,69,"Natchitoches Parish, LA",2010,,"16,590","15,101","1,489",9
CN2207100000000,22,71,"Orleans Parish, LA",2010,,"162,592","148,465","14,127",8.7
CN2207300000000,22,73,"Ouachita Parish, LA",2010,,"70,729","64,888","5,841",8.3
CN2207500000000,22,75,"Plaquemines Parish, LA",2010,,"10,028","9,420",608,6.1
CN2207700000000,22,77,"Pointe Coupee Parish, LA",2010,,"10,001","9,134",867,8.7
CN2207900000000,22,79,"Rapides Parish, LA",2010,,"58,820","54,349","4,471",7.6
CN2208100000000,22,81,"Red River Parish, LA",2010,,"4,020","3,680",340,8.5
CN2208300000000,22,83,"Richland Parish, LA",2010,,"8,802","7,834",968,11
CN2208500000000,22,85,"Sabine Parish, LA",2010,,"9,673","8,970",703,7.3
CN2208700000000,22,87,"St. Bernard Parish, LA",2010,,"15,951","14,621","1,330",8.3
CN2208900000000,22,89,"St. Charles Parish, LA",2010,,"25,481","23,594","1,887",7.4
CN2209100000000,22,91,"St. Helena Parish, LA",2010,,"4,716","4,097",619,13.1
CN2209300000000,22,93,"St. James Parish, LA",2010,,"10,130","8,949","1,181",11.7
CN2209500000000,22,95,"St. John the Baptist Parish, LA",2010,,"21,535","19,252","2,283",10.6
CN2209700000000,22,97,"St. Landry Parish, LA",2010,,"34,308","31,015","3,293",9.6
CN2209900000000,22,99,"St. Martin Parish, LA",2010,,"24,050","22,137","1,913",8
CN2210100000000,22,101,"St. Mary Parish, LA",2010,,"25,185","22,815","2,370",9.4
CN2210300000000,22,103,"St. Tammany Parish, LA",2010,,"108,755","101,906","6,849",6.3
CN2210500000000,22,105,"Tangipahoa Parish, LA",2010,,"53,664","48,451","5,213",9.7
CN2210700000000,22,107,"Tensas Parish, LA",2010,,"2,121","1,828",293,13.8
CN2210900000000,22,109,"Terrebonne Parish, LA",2010,,"50,910","47,617","3,293",6.5
CN2211100000000,22,111,"Union Parish, LA",2010,,"9,674","8,667","1,007",10.4
CN2211300000000,22,113,"Vermilion Parish, LA",2010,,"25,637","23,770","1,867",7.3
CN2211500000000,22,115,"Vernon Parish, LA",2010,,"18,553","16,958","1,595",8.6
CN2211700000000,22,117,"Washington Parish, LA",2010,,"17,114","15,469","1,645",9.6
CN2211900000000,22,119,"Webster Parish, LA",2010,,"16,831","15,083","1,748",10.4
CN2212100000000,22,121,"West Baton Rouge Parish, LA",2010,,"11,924","10,986",938,7.9
CN2212300000000,22,123,"West Carroll Parish, LA",2010,,"4,452","3,727",725,16.3
CN2212500000000,22,125,"West Feliciana Parish, LA",2010,,"5,237","4,885",352,6.7
CN2212700000000,22,127,"Winn Parish, LA",2010,,"5,813","5,270",543,9.3
CN2300100000000,23,1,"Androscoggin County, ME",2010,,"55,909","51,116","4,793",8.6
CN2300300000000,23,3,"Aroostook County, ME",2010,,"34,717","31,344","3,373",9.7
CN2300500000000,23,5,"Cumberland County, ME",2010,,"156,017","145,846","10,171",6.5
CN2300700000000,23,7,"Franklin County, ME",2010,,"15,502","14,071","1,431",9.2
CN2300900000000,23,9,"Hancock County, ME",2010,,"29,815","27,185","2,630",8.8
CN2301100000000,23,11,"Kennebec County, ME",2010,,"62,924","58,135","4,789",7.6
CN2301300000000,23,13,"Knox County, ME",2010,,"20,391","18,883","1,508",7.4
CN2301500000000,23,15,"Lincoln County, ME",2010,,"17,122","15,824","1,298",7.6
CN2301700000000,23,17,"Oxford County, ME",2010,,"27,923","24,935","2,988",10.7
CN2301900000000,23,19,"Penobscot County, ME",2010,,"79,017","72,321","6,696",8.5
CN2302100000000,23,21,"Piscataquis County, ME",2010,,"7,962","7,110",852,10.7
CN2302300000000,23,23,"Sagadahoc County, ME",2010,,"19,219","17,940","1,279",6.7
CN2302500000000,23,25,"Somerset County, ME",2010,,"24,679","21,939","2,740",11.1
CN2302700000000,23,27,"Waldo County, ME",2010,,"20,407","18,675","1,732",8.5
CN2302900000000,23,29,"Washington County, ME",2010,,"14,945","13,332","1,613",10.8
CN2303100000000,23,31,"York County, ME",2010,,"108,635","99,974","8,661",8
CN2400100000000,24,1,"Allegany County, MD",2010,,"34,419","31,206","3,213",9.3
CN2400300000000,24,3,"Anne Arundel County, MD",2010,,"286,070","266,359","19,711",6.9
CN2400500000000,24,5,"Baltimore County, MD",2010,,"431,530","395,920","35,610",8.3
CN2400900000000,24,9,"Calvert County, MD",2010,,"47,831","44,547","3,284",6.9
CN2401100000000,24,11,"Caroline County, MD",2010,,"17,421","15,811","1,610",9.2
CN2401300000000,24,13,"Carroll County, MD",2010,,"92,598","86,283","6,315",6.8
CN2401500000000,24,15,"Cecil County, MD",2010,,"51,981","47,031","4,950",9.5
CN2401700000000,24,17,"Charles County, MD",2010,,"78,222","72,815","5,407",6.9
CN2401900000000,24,19,"Dorchester County, MD",2010,,"16,549","14,665","1,884",11.4
CN2402100000000,24,21,"Frederick County, MD",2010,,"127,913","119,084","8,829",6.9
CN2402300000000,24,23,"Garrett County, MD",2010,,"15,807","14,405","1,402",8.9
CN2402500000000,24,25,"Harford County, MD",2010,,"132,791","122,453","10,338",7.8
CN2402700000000,24,27,"Howard County, MD",2010,,"160,638","151,618","9,020",5.6
CN2402900000000,24,29,"Kent County, MD",2010,,"10,631","9,694",937,8.8
CN2403100000000,24,31,"Montgomery County, MD",2010,,"532,572","502,733","29,839",5.6
CN2403300000000,24,33,"Prince George's County, MD",2010,,"479,626","443,655","35,971",7.5
CN2403500000000,24,35,"Queen Anne's County, MD",2010,,"26,142","24,233","1,909",7.3
CN2403700000000,24,37,"St. Mary's County, MD",2010,,"53,619","50,116","3,503",6.5
CN2403900000000,24,39,"Somerset County, MD",2010,,"9,931","8,749","1,182",11.9
CN2404100000000,24,41,"Talbot County, MD",2010,,"19,402","17,858","1,544",8
CN2404300000000,24,43,"Washington County, MD",2010,,"75,805","68,531","7,274",9.6
CN2404500000000,24,45,"Wicomico County, MD",2010,,"50,381","45,464","4,917",9.8
CN2404700000000,24,47,"Worcester County, MD",2010,,"26,437","22,906","3,531",13.4
CN2451000000000,24,510,"Baltimore city, MD",2010,,"295,516","262,359","33,157",11.2
CN2500100000000,25,1,"Barnstable County, MA",2010,,"111,092","100,062","11,030",9.9
CN2500300000000,25,3,"Berkshire County, MA",2010,,"68,182","62,266","5,916",8.7
CN2500500000000,25,5,"Bristol County, MA",2010,,"286,799","256,458","30,341",10.6
CN2500700000000,25,7,"Dukes County, MA",2010,,"9,103","8,214",889,9.8
CN2500900000000,25,9,"Essex County, MA",2010,,"392,103","357,987","34,116",8.7
CN2501100000000,25,11,"Franklin County, MA",2010,,"39,971","36,925","3,046",7.6
CN2501300000000,25,13,"Hampden County, MA",2010,,"220,925","198,217","22,708",10.3
CN2501500000000,25,15,"Hampshire County, MA",2010,,"85,528","79,532","5,996",7
CN2501700000000,25,17,"Middlesex County, MA",2010,,"825,687","768,485","57,202",6.9
CN2501900000000,25,19,"Nantucket County/town, MA",2010,,"6,167","5,573",594,9.6
CN2502100000000,25,21,"Norfolk County, MA",2010,,"358,192","331,514","26,678",7.4
CN2502300000000,25,23,"Plymouth County, MA",2010,,"262,147","238,691","23,456",8.9
CN2502500000000,25,25,"Suffolk County, MA",2010,,"393,870","363,769","30,101",7.6
CN2502700000000,25,27,"Worcester County, MA",2010,,"420,320","383,125","37,195",8.8
CN2600100000000,26,1,"Alcona County, MI",2010,,"3,880","3,188",692,17.8
CN2600300000000,26,3,"Alger County, MI",2010,,"3,593","3,085",508,14.1
CN2600500000000,26,5,"Allegan County, MI",2010,,"57,023","50,551","6,472",11.3
CN2600700000000,26,7,"Alpena County, MI",2010,,"14,273","12,397","1,876",13.1
CN2600900000000,26,9,"Antrim County, MI",2010,,"10,563","8,875","1,688",16
CN2601100000000,26,11,"Arenac County, MI",2010,,"6,958","5,810","1,148",16.5
CN2601300000000,26,13,"Baraga County, MI",2010,,"3,906","3,150",756,19.4
CN2601500000000,26,15,"Barry County, MI",2010,,"29,360","26,318","3,042",10.4
CN2601700000000,26,17,"Bay County, MI",2010,,"54,666","48,347","6,319",11.6
CN2601900000000,26,19,"Benzie County, MI",2010,,"8,961","7,755","1,206",13.5
CN2602100000000,26,21,"Berrien County, MI",2010,,"76,628","67,415","9,213",12
CN2602300000000,26,23,"Branch County, MI",2010,,"20,042","17,507","2,535",12.6
CN2602500000000,26,25,"Calhoun County, MI",2010,,"64,996","57,389","7,607",11.7
CN2602700000000,26,27,"Cass County, MI",2010,,"24,583","21,792","2,791",11.4
CN2602900000000,26,29,"Charlevoix County, MI",2010,,"13,357","11,483","1,874",14
CN2603100000000,26,31,"Cheboygan County, MI",2010,,"11,358","9,772","1,586",14
CN2603300000000,26,33,"Chippewa County, MI",2010,,"17,806","15,682","2,124",11.9
CN2603500000000,26,35,"Clare County, MI",2010,,"12,542","10,592","1,950",15.5
CN2603700000000,26,37,"Clinton County, MI",2010,,"39,637","36,310","3,327",8.4
CN2603900000000,26,39,"Crawford County, MI",2010,,"5,631","4,832",799,14.2
CN2604100000000,26,41,"Delta County, MI",2010,,"18,177","15,898","2,279",12.5
CN2604300000000,26,43,"Dickinson County, MI",2010,,"13,213","11,692","1,521",11.5
CN2604500000000,26,45,"Eaton County, MI",2010,,"57,180","51,676","5,504",9.6
CN2604700000000,26,47,"Emmet County, MI",2010,,"18,512","15,839","2,673",14.4
CN2604900000000,26,49,"Genesee County, MI",2010,,"188,190","161,918","26,272",14
CN2605100000000,26,51,"Gladwin County, MI",2010,,"10,413","8,869","1,544",14.8
CN2605300000000,26,53,"Gogebic County, MI",2010,,"7,226","6,281",945,13.1
CN2605500000000,26,55,"Grand Traverse County, MI",2010,,"47,553","42,015","5,538",11.6
CN2605700000000,26,57,"Gratiot County, MI",2010,,"19,544","17,233","2,311",11.8
CN2605900000000,26,59,"Hillsdale County, MI",2010,,"21,487","18,577","2,910",13.5
CN2606100000000,26,61,"Houghton County, MI",2010,,"17,939","16,010","1,929",10.8
CN2606300000000,26,63,"Huron County, MI",2010,,"16,642","14,567","2,075",12.5
CN2606500000000,26,65,"Ingham County, MI",2010,,"148,442","133,197","15,245",10.3
CN2606700000000,26,67,"Ionia County, MI",2010,,"29,931","26,363","3,568",11.9
CN2606900000000,26,69,"Iosco County, MI",2010,,"10,377","8,737","1,640",15.8
CN2607100000000,26,71,"Iron County, MI",2010,,"5,296","4,661",635,12
CN2607300000000,26,73,"Isabella County, MI",2010,,"35,522","32,046","3,476",9.8
CN2607500000000,26,75,"Jackson County, MI",2010,,"74,673","65,564","9,109",12.2
CN2607700000000,26,77,"Kalamazoo County, MI",2010,,"129,632","116,657","12,975",10
CN2607900000000,26,79,"Kalkaska County, MI",2010,,"7,918","6,680","1,238",15.6
