LAUS,state_fips,county_fips,county,year,,Labor,Employed,Unemployed,unemploy_rate
CN2104500000000,21,45,"Casey County, KY",2011,,"6,980","6,283",697,10
CN2104700000000,21,47,"Christian County, KY",2011,,"26,810","23,916","2,894",10.8
CN2104900000000,21,49,"Clark County, KY",2011,,"17,537","15,804","1,733",9.9
CN2105100000000,21,51,"Clay County, KY",2011,,"6,052","5,142",910,15
CN2105300000000,21,53,"Clinton County, KY",2011,,"4,281","3,794",487,11.4
CN2105500000000,21,55,"Crittenden County, KY",2011,,"4,174","3,819",355,8.5
CN2105700000000,21,57,"Cumberland County, KY",2011,,"3,118","2,775",343,11
CN2105900000000,21,59,"Daviess County, KY",2011,,"47,742","43,754","3,988",8.4
CN2106100000000,21,61,"Edmonson County, KY",2011,,"5,122","4,523",599,11.7
CN2106300000000,21,63,"Elliott County, KY",2011,,"2,331","1,963",368,15.8
CN2106500000000,21,65,"Estill County, KY",2011,,"5,607","4,910",697,12.4
CN2106700000000,21,67,"Fayette County, KY",2011,,"164,926","153,602","11,324",6.9
CN2106900000000,21,69,"Fleming County, KY",2011,,"6,466","5,779",687,10.6
CN2107100000000,21,71,"Floyd County, KY",2011,,"13,716","12,183","1,533",11.2
CN2107300000000,21,73,"Franklin County, KY",2011,,"24,611","22,664","1,947",7.9
CN2107500000000,21,75,"Fulton County, KY",2011,,"2,659","2,327",332,12.5
CN2107700000000,21,77,"Gallatin County, KY",2011,,"4,004","3,574",430,10.7
CN2107900000000,21,79,"Garrard County, KY",2011,,"7,810","7,026",784,10
CN2108100000000,21,81,"Grant County, KY",2011,,"11,623","10,385","1,238",10.7
CN2108300000000,21,83,"Graves County, KY",2011,,"16,903","15,367","1,536",9.1
CN2108500000000,21,85,"Grayson County, KY",2011,,"11,397","9,999","1,398",12.3
CN2108700000000,21,87,"Green County, KY",2011,,"5,452","4,925",527,9.7
CN2108900000000,21,89,"Greenup County, KY",2011,,"15,208","13,502","1,706",11.2
CN2109100000000,21,91,"Hancock County, KY",2011,,"4,080","3,738",342,8.4
CN2109300000000,21,93,"Hardin County, KY",2011,,"47,443","43,077","4,366",9.2
CN2109500000000,21,95,"Harlan County, KY",2011,,"10,025","8,904","1,121",11.2
CN2109700000000,21,97,"Harrison County, KY",2011,,"8,950","8,050",900,10.1
CN2109900000000,21,99,"Hart County, KY",2011,,"8,196","7,387",809,9.9
CN2110100000000,21,101,"Henderson County, KY",2011,,"22,865","20,810","2,055",9
CN2110300000000,21,103,"Henry County, KY",2011,,"7,752","7,070",682,8.8
CN2110500000000,21,105,"Hickman County, KY",2011,,"2,282","2,078",204,8.9
CN2110700000000,21,107,"Hopkins County, KY",2011,,"21,545","19,720","1,825",8.5
CN2110900000000,21,109,"Jackson County, KY",2011,,"5,294","4,576",718,13.6
CN2111100000000,21,111,"Jefferson County, KY",2011,,"378,781","342,935","35,846",9.5
CN2111300000000,21,113,"Jessamine County, KY",2011,,"24,650","22,732","1,918",7.8
CN2111500000000,21,115,"Johnson County, KY",2011,,"8,691","7,747",944,10.9
CN2111700000000,21,117,"Kenton County, KY",2011,,"83,780","76,372","7,408",8.8
CN2111900000000,21,119,"Knott County, KY",2011,,"5,849","5,157",692,11.8
CN2112100000000,21,121,"Knox County, KY",2011,,"10,634","9,220","1,414",13.3
CN2112300000000,21,123,"Larue County, KY",2011,,"6,046","5,441",605,10
CN2112500000000,21,125,"Laurel County, KY",2011,,"24,978","22,114","2,864",11.5
CN2112700000000,21,127,"Lawrence County, KY",2011,,"5,774","5,097",677,11.7
CN2112900000000,21,129,"Lee County, KY",2011,,"2,512","2,195",317,12.6
CN2113100000000,21,131,"Leslie County, KY",2011,,"3,632","3,173",459,12.6
CN2113300000000,21,133,"Letcher County, KY",2011,,"8,883","7,974",909,10.2
CN2113500000000,21,135,"Lewis County, KY",2011,,"5,517","4,799",718,13
CN2113700000000,21,137,"Lincoln County, KY",2011,,"10,405","9,129","1,276",12.3
CN2113900000000,21,139,"Livingston County, KY",2011,,"4,024","3,583",441,11
CN2114100000000,21,141,"Logan County, KY",2011,,"12,440","11,327","1,113",8.9
CN2114300000000,21,143,"Lyon County, KY",2011,,"3,078","2,759",319,10.4
CN2114500000000,21,145,"McCracken County, KY",2011,,"30,974","28,299","2,675",8.6
CN2114700000000,21,147,"McCreary County, KY",2011,,"5,690","4,858",832,14.6
CN2114900000000,21,149,"McLean County, KY",2011,,"4,564","4,159",405,8.9
CN2115100000000,21,151,"Madison County, KY",2011,,"44,056","40,587","3,469",7.9
CN2115300000000,21,153,"Magoffin County, KY",2011,,"4,150","3,439",711,17.1
CN2115500000000,21,155,"Marion County, KY",2011,,"9,200","8,203",997,10.8
CN2115700000000,21,157,"Marshall County, KY",2011,,"15,441","14,012","1,429",9.3
CN2115900000000,21,159,"Martin County, KY",2011,,"3,870","3,522",348,9
CN2116100000000,21,161,"Mason County, KY",2011,,"7,660","6,871",789,10.3
CN2116300000000,21,163,"Meade County, KY",2011,,"12,815","11,370","1,445",11.3
CN2116500000000,21,165,"Menifee County, KY",2011,,"2,543","2,185",358,14.1
CN2116700000000,21,167,"Mercer County, KY",2011,,"10,234","9,173","1,061",10.4
CN2116900000000,21,169,"Metcalfe County, KY",2011,,"4,611","4,093",518,11.2
CN2117100000000,21,171,"Monroe County, KY",2011,,"4,834","4,398",436,9
CN2117300000000,21,173,"Montgomery County, KY",2011,,"12,080","10,727","1,353",11.2
CN2117500000000,21,175,"Morgan County, KY",2011,,"5,232","4,656",576,11
CN2117700000000,21,177,"Muhlenberg County, KY",2011,,"12,942","11,614","1,328",10.3
CN2117900000000,21,179,"Nelson County, KY",2011,,"21,806","19,488","2,318",10.6
CN2118100000000,21,181,"Nicholas County, KY",2011,,"3,585","3,260",325,9.1
CN2118300000000,21,183,"Ohio County, KY",2011,,"10,352","9,332","1,020",9.9
CN2118500000000,21,185,"Oldham County, KY",2011,,"29,260","27,225","2,035",7
CN2118700000000,21,187,"Owen County, KY",2011,,"5,701","5,266",435,7.6
CN2118900000000,21,189,"Owsley County, KY",2011,,"1,389","1,206",183,13.2
CN2119100000000,21,191,"Pendleton County, KY",2011,,"7,201","6,421",780,10.8
CN2119300000000,21,193,"Perry County, KY",2011,,"11,020","9,875","1,145",10.4
CN2119500000000,21,195,"Pike County, KY",2011,,"24,323","22,094","2,229",9.2
CN2119700000000,21,197,"Powell County, KY",2011,,"5,153","4,487",666,12.9
CN2119900000000,21,199,"Pulaski County, KY",2011,,"27,525","24,591","2,934",10.7
CN2120100000000,21,201,"Robertson County, KY",2011,,859,763,96,11.2
CN2120300000000,21,203,"Rockcastle County, KY",2011,,"7,193","6,369",824,11.5
CN2120500000000,21,205,"Rowan County, KY",2011,,"11,237","10,168","1,069",9.5
CN2120700000000,21,207,"Russell County, KY",2011,,"7,350","6,488",862,11.7
CN2120900000000,21,209,"Scott County, KY",2011,,"25,543","23,511","2,032",8
CN2121100000000,21,211,"Shelby County, KY",2011,,"21,968","20,222","1,746",7.9
CN2121300000000,21,213,"Simpson County, KY",2011,,"8,612","7,662",950,11
CN2121500000000,21,215,"Spencer County, KY",2011,,"9,248","8,411",837,9.1
CN2121700000000,21,217,"Taylor County, KY",2011,,"11,925","10,634","1,291",10.8
CN2121900000000,21,219,"Todd County, KY",2011,,"5,708","5,210",498,8.7
CN2122100000000,21,221,"Trigg County, KY",2011,,"6,190","5,487",703,11.4
CN2122300000000,21,223,"Trimble County, KY",2011,,"4,016","3,559",457,11.4
CN2122500000000,21,225,"Union County, KY",2011,,"7,598","6,914",684,9
CN2122700000000,21,227,"Warren County, KY",2011,,"58,969","54,095","4,874",8.3
CN2122900000000,21,229,"Washington County, KY",2011,,"6,125","5,557",568,9.3
CN2123100000000,21,231,"Wayne County, KY",2011,,"7,888","6,763","1,125",14.3
CN2123300000000,21,233,"Webster County, KY",2011,,"6,212","5,713",499,8
CN2123500000000,21,235,"Whitley County, KY",2011,,"13,901","12,228","1,673",12
CN2123700000000,21,237,"Wolfe County, KY",2011,,"2,104","1,791",313,14.9
CN2123900000000,21,239,"Woodford County, KY",2011,,"14,326","13,393",933,6.5
CN2200100000000,22,1,"Acadia Parish, LA",2011,,"25,791","24,068","1,723",6.7
CN2200300000000,22,3,"Allen Parish, LA",2011,,"9,214","8,375",839,9.1
CN2200500000000,22,5,"Ascension Parish, LA",2011,,"53,941","50,141","3,800",7
CN2200700000000,22,7,"Assumption Parish, LA",2011,,"9,974","8,770","1,204",12.1
CN2200900000000,22,9,"Avoyelles Parish, LA",2011,,"16,638","15,240","1,398",8.4
CN2201100000000,22,11,"Beauregard Parish, LA",2011,,"14,269","13,098","1,171",8.2
CN2201300000000,22,13,"Bienville Parish, LA",2011,,"5,860","5,266",594,10.1
CN2201500000000,22,15,"Bossier Parish, LA",2011,,"56,901","53,561","3,340",5.9
CN2201700000000,22,17,"Caddo Parish, LA",2011,,"115,609","106,425","9,184",7.9
CN2201900000000,22,19,"Calcasieu Parish, LA",2011,,"87,010","80,317","6,693",7.7
CN2202100000000,22,21,"Caldwell Parish, LA",2011,,"4,103","3,693",410,10
CN2202300000000,22,23,"Cameron Parish, LA",2011,,"3,250","3,063",187,5.8
CN2202500000000,22,25,"Catahoula Parish, LA",2011,,"4,060","3,641",419,10.3
CN2202700000000,22,27,"Claiborne Parish, LA",2011,,"6,866","6,295",571,8.3
CN2202900000000,22,29,"Concordia Parish, LA",2011,,"7,813","7,063",750,9.6
CN2203100000000,22,31,"De Soto Parish, LA",2011,,"11,228","10,278",950,8.5
CN2203300000000,22,33,"East Baton Rouge Parish, LA",2011,,"221,086","204,338","16,748",7.6
CN2203500000000,22,35,"East Carroll Parish, LA",2011,,"2,342","1,918",424,18.1
CN2203700000000,22,37,"East Feliciana Parish, LA",2011,,"8,049","7,366",683,8.5
CN2203900000000,22,39,"Evangeline Parish, LA",2011,,"13,026","11,930","1,096",8.4
CN2204100000000,22,41,"Franklin Parish, LA",2011,,"7,961","7,032",929,11.7
CN2204300000000,22,43,"Grant Parish, LA",2011,,"8,358","7,655",703,8.4
CN2204500000000,22,45,"Iberia Parish, LA",2011,,"31,877","29,358","2,519",7.9
CN2204700000000,22,47,"Iberville Parish, LA",2011,,"13,976","12,529","1,447",10.4
CN2204900000000,22,49,"Jackson Parish, LA",2011,,"6,945","6,431",514,7.4
CN2205100000000,22,51,"Jefferson Parish, LA",2011,,"213,027","197,665","15,362",7.2
CN2205300000000,22,53,"Jefferson Davis Parish, LA",2011,,"12,907","11,976",931,7.2
CN2205500000000,22,55,"Lafayette Parish, LA",2011,,"113,869","107,117","6,752",5.9
CN2205700000000,22,57,"Lafourche Parish, LA",2011,,"44,381","41,664","2,717",6.1
CN2205900000000,22,59,"LaSalle Parish, LA",2011,,"6,689","6,306",383,5.7
CN2206100000000,22,61,"Lincoln Parish, LA",2011,,"20,086","18,229","1,857",9.2
CN2206300000000,22,63,"Livingston Parish, LA",2011,,"61,455","56,967","4,488",7.3
CN2206500000000,22,65,"Madison Parish, LA",2011,,"3,980","3,476",504,12.7
CN2206700000000,22,67,"Morehouse Parish, LA",2011,,"11,062","9,466","1,596",14.4
CN2206900000000,22,69,"Natchitoches Parish, LA",2011,,"16,143","14,652","1,491",9.2
CN2207100000000,22,71,"Orleans Parish, LA",2011,,"165,726","151,413","14,313",8.6
CN2207300000000,22,73,"Ouachita Parish, LA",2011,,"69,852","64,029","5,823",8.3
CN2207500000000,22,75,"Plaquemines Parish, LA",2011,,"10,086","9,448",638,6.3
CN2207700000000,22,77,"Pointe Coupee Parish, LA",2011,,"9,980","9,068",912,9.1
CN2207900000000,22,79,"Rapides Parish, LA",2011,,"58,206","53,753","4,453",7.7
CN2208100000000,22,81,"Red River Parish, LA",2011,,"4,049","3,737",312,7.7
CN2208300000000,22,83,"Richland Parish, LA",2011,,"8,796","7,839",957,10.9
CN2208500000000,22,85,"Sabine Parish, LA",2011,,"9,460","8,785",675,7.1
CN2208700000000,22,87,"St. Bernard Parish, LA",2011,,"16,856","15,424","1,432",8.5
CN2208900000000,22,89,"St. Charles Parish, LA",2011,,"24,836","23,044","1,792",7.2
CN2209100000000,22,91,"St. Helena Parish, LA",2011,,"4,637","4,002",635,13.7
CN2209300000000,22,93,"St. James Parish, LA",2011,,"9,943","8,738","1,205",12.1
CN2209500000000,22,95,"St. John the Baptist Parish, LA",2011,,"20,953","18,736","2,217",10.6
CN2209700000000,22,97,"St. Landry Parish, LA",2011,,"33,637","30,471","3,166",9.4
CN2209900000000,22,99,"St. Martin Parish, LA",2011,,"24,085","22,309","1,776",7.4
CN2210100000000,22,101,"St. Mary Parish, LA",2011,,"25,136","22,898","2,238",8.9
CN2210300000000,22,103,"St. Tammany Parish, LA",2011,,"107,963","101,175","6,788",6.3
CN2210500000000,22,105,"Tangipahoa Parish, LA",2011,,"53,286","48,168","5,118",9.6
CN2210700000000,22,107,"Tensas Parish, LA",2011,,"1,979","1,723",256,12.9
CN2210900000000,22,109,"Terrebonne Parish, LA",2011,,"49,902","46,798","3,104",6.2
CN2211100000000,22,111,"Union Parish, LA",2011,,"9,345","8,464",881,9.4
CN2211300000000,22,113,"Vermilion Parish, LA",2011,,"25,357","23,684","1,673",6.6
CN2211500000000,22,115,"Vernon Parish, LA",2011,,"19,235","17,501","1,734",9
CN2211700000000,22,117,"Washington Parish, LA",2011,,"16,615","15,039","1,576",9.5
CN2211900000000,22,119,"Webster Parish, LA",2011,,"16,569","14,900","1,669",10.1
CN2212100000000,22,121,"West Baton Rouge Parish, LA",2011,,"11,927","10,999",928,7.8
CN2212300000000,22,123,"West Carroll Parish, LA",2011,,"4,268","3,590",678,15.9
CN2212500000000,22,125,"West Feliciana Parish, LA",2011,,"5,138","4,799",339,6.6
CN2212700000000,22,127,"Winn Parish, LA",2011,,"5,651","5,119",532,9.4
CN2300100000000,23,1,"Androscoggin County, ME",2011,,"56,041","51,497","4,544",8.1
CN2300300000000,23,3,"Aroostook County, ME",2011,,"34,531","31,148","3,383",9.8
CN2300500000000,23,5,"Cumberland County, ME",2011,,"158,118","148,107","10,011",6.3
CN2300700000000,23,7,"Franklin County, ME",2011,,"15,477","14,076","1,401",9.1
CN2300900000000,23,9,"Hancock County, ME",2011,,"30,097","27,430","2,667",8.9
CN2301100000000,23,11,"Kennebec County, ME",2011,,"63,279","58,540","4,739",7.5
CN2301300000000,23,13,"Knox County, ME",2011,,"20,451","18,948","1,503",7.3
CN2301500000000,23,15,"Lincoln County, ME",2011,,"17,130","15,797","1,333",7.8
CN2301700000000,23,17,"Oxford County, ME",2011,,"27,867","24,942","2,925",10.5
CN2301900000000,23,19,"Penobscot County, ME",2011,,"79,566","72,972","6,594",8.3
CN2302100000000,23,21,"Piscataquis County, ME",2011,,"7,944","7,137",807,10.2
CN2302300000000,23,23,"Sagadahoc County, ME",2011,,"19,145","17,851","1,294",6.8
CN2302500000000,23,25,"Somerset County, ME",2011,,"24,691","22,008","2,683",10.9
CN2302700000000,23,27,"Waldo County, ME",2011,,"20,395","18,709","1,686",8.3
CN2302900000000,23,29,"Washington County, ME",2011,,"14,889","13,312","1,577",10.6
CN2303100000000,23,31,"York County, ME",2011,,"109,659","101,611","8,048",7.3
CN2400100000000,24,1,"Allegany County, MD",2011,,"34,089","31,003","3,086",9.1
CN2400300000000,24,3,"Anne Arundel County, MD",2011,,"289,348","271,057","18,291",6.3
CN2400500000000,24,5,"Baltimore County, MD",2011,,"435,564","402,076","33,488",7.7
CN2400900000000,24,9,"Calvert County, MD",2011,,"47,715","44,614","3,101",6.5
CN2401100000000,24,11,"Caroline County, MD",2011,,"17,483","15,974","1,509",8.6
CN2401300000000,24,13,"Carroll County, MD",2011,,"92,842","87,145","5,697",6.1
CN2401500000000,24,15,"Cecil County, MD",2011,,"52,101","47,474","4,627",8.9
CN2401700000000,24,17,"Charles County, MD",2011,,"78,999","73,700","5,299",6.7
CN2401900000000,24,19,"Dorchester County, MD",2011,,"16,523","14,686","1,837",11.1
CN2402100000000,24,21,"Frederick County, MD",2011,,"128,573","120,301","8,272",6.4
CN2402300000000,24,23,"Garrett County, MD",2011,,"15,810","14,483","1,327",8.4
CN2402500000000,24,25,"Harford County, MD",2011,,"133,830","124,175","9,655",7.2
CN2402700000000,24,27,"Howard County, MD",2011,,"163,953","155,441","8,512",5.2
CN2402900000000,24,29,"Kent County, MD",2011,,"10,768","9,900",868,8.1
CN2403100000000,24,31,"Montgomery County, MD",2011,,"536,858","508,575","28,283",5.3
CN2403300000000,24,33,"Prince George's County, MD",2011,,"482,936","446,880","36,056",7.5
CN2403500000000,24,35,"Queen Anne's County, MD",2011,,"26,609","24,801","1,808",6.8
CN2403700000000,24,37,"St. Mary's County, MD",2011,,"54,268","50,845","3,423",6.3
CN2403900000000,24,39,"Somerset County, MD",2011,,"9,876","8,721","1,155",11.7
CN2404100000000,24,41,"Talbot County, MD",2011,,"19,451","18,002","1,449",7.4
CN2404300000000,24,43,"Washington County, MD",2011,,"76,485","69,775","6,710",8.8
CN2404500000000,24,45,"Wicomico County, MD",2011,,"50,546","45,581","4,965",9.8
CN2404700000000,24,47,"Worcester County, MD",2011,,"26,345","22,729","3,616",13.7
CN2451000000000,24,510,"Baltimore city, MD",2011,,"295,593","264,148","31,445",10.6
CN2500100000000,25,1,"Barnstable County, MA",2011,,"109,680","99,725","9,955",9.1
CN2500300000000,25,3,"Berkshire County, MA",2011,,"67,269","62,021","5,248",7.8
CN2500500000000,25,5,"Bristol County, MA",2011,,"284,753","257,881","26,872",9.4
CN2500700000000,25,7,"Dukes County, MA",2011,,"9,163","8,302",861,9.4
CN2500900000000,25,9,"Essex County, MA",2011,,"392,484","362,554","29,930",7.6
CN2501100000000,25,11,"Franklin County, MA",2011,,"39,531","36,944","2,587",6.5
CN2501300000000,25,13,"Hampden County, MA",2011,,"219,117","198,670","20,447",9.3
CN2501500000000,25,15,"Hampshire County, MA",2011,,"84,966","79,721","5,245",6.2
CN2501700000000,25,17,"Middlesex County, MA",2011,,"823,918","775,312","48,606",5.9
CN2501900000000,25,19,"Nantucket County/town, MA",2011,,"6,210","5,674",536,8.6
CN2502100000000,25,21,"Norfolk County, MA",2011,,"357,267","334,789","22,478",6.3
CN2502300000000,25,23,"Plymouth County, MA",2011,,"260,725","240,464","20,261",7.8
CN2502500000000,25,25,"Suffolk County, MA",2011,,"396,266","369,968","26,298",6.6
CN2502700000000,25,27,"Worcester County, MA",2011,,"417,963","385,732","32,231",7.7
CN2600100000000,26,1,"Alcona County, MI",2011,,"3,807","3,261",546,14.3
CN2600300000000,26,3,"Alger County, MI",2011,,"3,475","3,035",440,12.7
CN2600500000000,26,5,"Allegan County, MI",2011,,"56,816","51,848","4,968",8.7
CN2600700000000,26,7,"Alpena County, MI",2011,,"13,684","12,200","1,484",10.8
CN2600900000000,26,9,"Antrim County, MI",2011,,"10,165","8,817","1,348",13.3
CN2601100000000,26,11,"Arenac County, MI",2011,,"6,688","5,747",941,14.1
CN2601300000000,26,13,"Baraga County, MI",2011,,"3,661","3,060",601,16.4
CN2601500000000,26,15,"Barry County, MI",2011,,"28,877","26,517","2,360",8.2
CN2601700000000,26,17,"Bay County, MI",2011,,"53,317","48,064","5,253",9.9
CN2601900000000,26,19,"Benzie County, MI",2011,,"8,693","7,646","1,047",12
CN2602100000000,26,21,"Berrien County, MI",2011,,"74,551","66,972","7,579",10.2
CN2602300000000,26,23,"Branch County, MI",2011,,"19,173","17,165","2,008",10.5
CN2602500000000,26,25,"Calhoun County, MI",2011,,"63,216","57,020","6,196",9.8
CN2602700000000,26,27,"Cass County, MI",2011,,"24,419","22,057","2,362",9.7
CN2602900000000,26,29,"Charlevoix County, MI",2011,,"12,925","11,352","1,573",12.2
CN2603100000000,26,31,"Cheboygan County, MI",2011,,"10,839","9,507","1,332",12.3
CN2603300000000,26,33,"Chippewa County, MI",2011,,"17,390","15,503","1,887",10.9
CN2603500000000,26,35,"Clare County, MI",2011,,"12,169","10,563","1,606",13.2
CN2603700000000,26,37,"Clinton County, MI",2011,,"38,944","36,232","2,712",7
CN2603900000000,26,39,"Crawford County, MI",2011,,"5,498","4,793",705,12.8
CN2604100000000,26,41,"Delta County, MI",2011,,"17,814","15,897","1,917",10.8
CN2604300000000,26,43,"Dickinson County, MI",2011,,"12,810","11,581","1,229",9.6
CN2604500000000,26,45,"Eaton County, MI",2011,,"55,660","51,191","4,469",8
CN2604700000000,26,47,"Emmet County, MI",2011,,"18,043","15,684","2,359",13.1
CN2604900000000,26,49,"Genesee County, MI",2011,,"182,814","161,919","20,895",11.4
CN2605100000000,26,51,"Gladwin County, MI",2011,,"10,115","8,799","1,316",13
CN2605300000000,26,53,"Gogebic County, MI",2011,,"6,947","6,122",825,11.9
CN2605500000000,26,55,"Grand Traverse County, MI",2011,,"46,656","42,083","4,573",9.8
CN2605700000000,26,57,"Gratiot County, MI",2011,,"19,075","17,162","1,913",10
